models,group,name,Seg-ACC,Seg-AP,Seg-Dice,Seg-FBeta,Seg-MIoU,ASE,semblance,TR,semblance_manual,TASE,MSE_field
MSFSegNet-31+51-16-tanh-01111-bs8-lr1.0e-03-BCE-SGD-S2,tuning_train_para_250105,bp,0.9003252983093262,0.006864327006042004,0.025966577231884,0.05784459412097931,0.006577041698619723,0.6079680323600769,1.333719190416908,0.9773312704129529,0.9851754038224314,0.6595766544342041,0.007672853107684337
MSFSegNet-31+51-16-tanh-01111-bs8-lr1.0e-03-BCE-SGD-S2,tuning_train_para_250105,yz,0.9390205144882202,0.006528632715344429,0.0260683037340641,0.05720754899084568,0.006603274028748274,0.404102087020874,1.356793390147061,0.4992395011585498,0.6138228735351787,0.4275641441345215,0.037452614884364
MSFSegNet-31+51-16-tanh-01111-bs8-lr1.0e-03-BCE-SGD-S2,tuning_train_para_250105,sh,0.8851227164268494,0.005912974942475557,0.01996295712888241,0.04586036875844002,0.005041062831878662,0.4337449073791504,0.5504802485692781,0.8960171162763463,0.5545652726232954,0.5162485837936401,0.006218713347080009
MSFSegNet-31+51-16-tanh-01111-bs8-lr1.0e-03-BCE-SGD-S2,tuning_train_para_250105,jsh,0.9421730637550354,0.001255639013834298,0.00528564746491611,0.01259320182725787,0.001324964978266507,0.3415460884571075,0.3042840785988956,0.512815642691817,0.1575950042003968,0.4158910512924194,0.08807040267074227
MSFSegNet-31+51-32-tanh-01111-bs8-lr1.0e-02-BCE-SGD-S5,tuning_train_para_250105,syn_us_test,0.9992777109146118,0.9958884318669637,0.9919225176175436,0.9959776401519775,0.4919899304707845,0.5209551453590393,1.241895382848431,0.9723958333333332,0.9566561732678199,0.5209035277366638,0.002593512445670579
MSFSegNet-31+51-32-tanh-01111-bs8-lr1.0e-02-BCE-SGD-S5,tuning_train_para_250105,bp,0.893359363079071,0.006944533670321107,0.02575935330241919,0.05779442563652992,0.00652386387810111,0.5868587493896484,1.289342667833271,0.9735205785262622,0.9851754038224314,0.6497650742530823,0.009052454416059154
MSFSegNet-31+51-32-tanh-01111-bs8-lr1.0e-02-BCE-SGD-S5,tuning_train_para_250105,yz,0.8915019929409027,0.006226919591426849,0.01858779136091471,0.04307177662849426,0.004690581001341343,0.2061805874109268,0.5135764323005865,0.7258024134627866,0.6138228735351787,0.3093421459197998,0.04013855704495896
MSFSegNet-31+51-32-tanh-01111-bs8-lr1.0e-02-BCE-SGD-S5,tuning_train_para_250105,sh,0.8566061556339264,0.005951397120952606,0.01854078564792871,0.04328725300729275,0.004678582074120641,0.3874455392360687,0.592363191247217,0.9172908479689171,0.5545652726232954,0.484252005815506,0.00881783880105046
MSFSegNet-31+51-32-tanh-01111-bs8-lr1.0e-02-BCE-SGD-S5,tuning_train_para_250105,jsh,0.9248720109462738,0.0011708217789419,0.003929325030185282,0.00946618989109993,0.0009842690487857908,0.2637856602668762,0.2150708379204166,0.5126280023122443,0.1575950042003968,0.3830814957618713,0.09467684072792337
MSFSegNet-31+51-32-tanh-01111-bs8-lr2.0e-03-BCE-SGD-S4,tuning_train_para_250105,syn_us_test,0.9979036649068196,0.988433837890625,0.97685444355011,0.9878129959106444,0.4773898919423421,0.5230728983879089,1.2603981358668193,0.9713541666666666,0.9634350947893704,0.5231536030769348,0.0024637337340559
MSFSegNet-31+51-32-tanh-01111-bs8-lr2.0e-03-BCE-SGD-S4,tuning_train_para_250105,bp,0.8995887637138367,0.0068935181479901,0.0255363509058952,0.0569024290889501,0.0064670520368963,0.5948535203933716,1.3411402852572136,0.9663897900132472,0.9851754038224312,0.6479754447937012,0.0070005704354636
MSFSegNet-31+51-32-tanh-01111-bs8-lr2.0e-03-BCE-SGD-S4,tuning_train_para_250105,yz,0.9343037009239196,0.0061300783418118,0.0235799001529812,0.0521874222904443,0.0059653227217495,0.3915554285049438,1.2585282420356363,0.488199003035103,0.6138228735351787,0.4180144667625427,0.0371292301595467
MSFSegNet-31+51-32-tanh-01111-bs8-lr2.0e-03-BCE-SGD-S4,tuning_train_para_250105,sh,0.8777391910552979,0.0057073906064033,0.018886225298047,0.0435941312462091,0.0047666868194937,0.4069878458976745,0.5674290621284408,0.9233814602040372,0.5545652726232954,0.4977308213710785,0.0061214103205751
MSFSegNet-31+51-32-tanh-01111-bs8-lr2.0e-03-BCE-SGD-S4,tuning_train_para_250105,jsh,0.9449632465839386,0.0011775326565839,0.0048176508862525,0.0114561673253774,0.0012073214165866,0.3187867999076843,0.2908890581195754,0.380508087280724,0.1575950042003968,0.4151406288146972,0.0903850890277654
MSFSegNet-31+51-32-tanh-01111-bs8-lr2.0e-03-BCE-SGD-S4,tuning_train_para_250105,syn_us_test,0.9978940884272257,0.9883965253829956,0.9767537315686544,0.9877588550249735,0.4772886435190837,0.5223641395568848,1.252169889045401,0.9713541666666666,0.9566561732678199,0.5224449038505554,0.002464173365584608
MSFSegNet-31+51-32-tanh-01111-bs8-lr2.0e-03-BCE-SGD-S4,tuning_train_para_250105,bp,0.9021043274137709,6.237955738065971e-05,0.0002377615341295799,0.0005848021225796805,5.95434297186633e-05,0.5948535203933716,1.341140285257214,0.9663897900132472,0.9851754038224314,0.6479754447937012,0.007000570435463665
MSFSegNet-31+51-32-tanh-01111-bs8-lr2.0e-03-BCE-SGD-S4,tuning_train_para_250105,yz,0.9404311669034768,8.011408855256896e-06,2.718580257324667e-05,6.667932419081062e-05,6.808523943135856e-06,0.3915554583072662,1.258528242035637,0.4881990030351031,0.6138228735351787,0.4180144667625427,0.03712923015954679
MSFSegNet-31+51-32-tanh-01111-bs8-lr2.0e-03-BCE-SGD-S4,tuning_train_para_250105,sh,0.8763692796388418,3.13947945944372e-05,0.0001014422974858028,0.0002508842947075158,2.539244113583859e-05,0.4069878458976746,0.5674290621284408,0.9233814602040373,0.5545652726232954,0.4977308511734009,0.00612141032057518
MSFSegNet-31+51-32-tanh-01111-bs8-lr2.0e-03-BCE-SGD-S4,tuning_train_para_250105,jsh,0.9364635526588402,7.115090530700344e-07,2.550646279266768e-06,6.33447134954201e-06,6.378633739897756e-07,0.3187867999076843,0.2908890581195754,0.380508087280724,0.1575950042003968,0.4151406288146973,0.09038508902776546
MSFSegNet-31+51-16-tanh-01111-bs8-lr5.0e-03-BCE-SGD-S3,tuning_train_para_250105,syn_us_test,0.9989684422810872,0.9940113027890524,0.9885107278823853,0.993997593720754,0.4886461595694224,0.521666407585144,1.2582332985620164,0.96875,0.9634350947893704,0.5218356251716614,0.0025162096586468
MSFSegNet-31+51-16-tanh-01111-bs8-lr5.0e-03-BCE-SGD-S3,tuning_train_para_250105,bp,0.8921991884708405,0.0068393214605748,0.024426563642919,0.0548355486243963,0.0061823991127312,0.5955569744110107,1.3142803584409497,0.968106754250867,0.9851754038224312,0.6482671499252319,0.0086881557636097
MSFSegNet-31+51-16-tanh-01111-bs8-lr5.0e-03-BCE-SGD-S3,tuning_train_para_250105,yz,0.9045003354549408,0.0064331768080592,0.0206728298217058,0.0474298521876335,0.0052223713137209,0.2750811576843261,0.7686984701788364,0.6555476971188761,0.6138228735351787,0.3424585163593292,0.0465987167039441
MSFSegNet-31+51-16-tanh-01111-bs8-lr5.0e-03-BCE-SGD-S3,tuning_train_para_250105,sh,0.8667470812797546,0.0057508728932589,0.0185092352330684,0.0429941266775131,0.0046706346329301,0.409415453672409,0.535703565197688,0.8955190545578977,0.5545652726232954,0.4950010776519775,0.005495662034235
MSFSegNet-31+51-16-tanh-01111-bs8-lr5.0e-03-BCE-SGD-S3,tuning_train_para_250105,jsh,0.9434742033481598,0.001245729625225,0.0052365765441209,0.012468306813389,0.0013125897967256,0.3087868988513946,0.2424806751922301,0.4638170133214823,0.1575950042003968,0.3998274505138397,0.0956076338753954
MSFSegNet-31+51-32-tanh-01111-bs8-lr1.0e-02-BCE-SGD-S1,tuning_train_para_250105,syn_us_test,0.9992327094078064,0.9958694378534952,0.9914090037345886,0.9957919518152872,0.4914839267730713,0.5207299590110779,1.248644865390044,0.9703125,0.9566561732678199,0.5207124352455139,0.002528757319553666
MSFSegNet-31+51-32-tanh-01111-bs8-lr1.0e-02-BCE-SGD-S1,tuning_train_para_250105,bp,0.8893506526947021,0.007047103485092521,0.02465933095663786,0.05552627518773079,0.006241792812943459,0.5830006003379822,1.267634088713538,0.9545284362248737,0.9851754038224314,0.6452436447143555,0.006749313729806436
MSFSegNet-31+51-32-tanh-01111-bs8-lr1.0e-02-BCE-SGD-S1,tuning_train_para_250105,yz,0.898484617471695,0.006020460743457079,0.01950313989073038,0.04496968537569046,0.004923801636323333,0.2302396893501282,0.5860999082742083,0.705337986418473,0.6138228735351787,0.3187677264213562,0.04981742227305094
MSFSegNet-31+51-32-tanh-01111-bs8-lr1.0e-02-BCE-SGD-S1,tuning_train_para_250105,sh,0.8597340285778046,0.006109980866312981,0.01912018097937107,0.04457532614469528,0.004826185759156942,0.3830289840698242,0.5643895091084774,0.9004628811971633,0.5545652726232954,0.4771247208118439,0.00974574142464162
MSFSegNet-31+51-32-tanh-01111-bs8-lr1.0e-02-BCE-SGD-S1,tuning_train_para_250105,jsh,0.936677485704422,0.001172550022602081,0.004295921418815851,0.01028066966682673,0.001076292595826089,0.2787986099720001,0.2464861204945797,0.4213678447479445,0.1575950042003968,0.398427426815033,0.09809781246828511
MSFSegNet-31+51-16-tanh-01111-bs8-lr1.0e-03-BCE-SGD-S5,tuning_train_para_250105,syn_us_test,0.9968292911847433,0.9806444843610128,0.9653016726175944,0.9810947179794312,0.4664798080921173,0.522295355796814,1.259750398025737,0.9817708333333334,0.9566561732678199,0.522391140460968,0.00202459033432292
MSFSegNet-31+51-16-tanh-01111-bs8-lr1.0e-03-BCE-SGD-S5,tuning_train_para_250105,bp,0.900221437215805,0.006761159282177687,0.025651715695858,0.05714461952447891,0.006496342364698648,0.6084909439086914,1.359181393138231,0.9775412071522198,0.9851754038224314,0.658494234085083,0.008168418535088567
MSFSegNet-31+51-16-tanh-01111-bs8-lr1.0e-03-BCE-SGD-S5,tuning_train_para_250105,yz,0.9184666574001312,0.006399495527148247,0.02266596909612417,0.05130135267972946,0.005731454584747553,0.3646994829177856,1.109681131136066,0.5884803497121034,0.6138228735351787,0.4007461369037628,0.04410672810205559
MSFSegNet-31+51-16-tanh-01111-bs8-lr1.0e-03-BCE-SGD-S5,tuning_train_para_250105,sh,0.8822409212589264,0.005812610499560833,0.01979548204690218,0.04556519538164139,0.00499834562651813,0.4346458911895752,0.5638492690041963,0.9103694802280928,0.5545652726232954,0.5148453712463379,0.004831965354738155
MSFSegNet-31+51-16-tanh-01111-bs8-lr1.0e-03-BCE-SGD-S5,tuning_train_para_250105,jsh,0.9447965919971466,0.001240792800672352,0.005132585065439343,0.01220338232815266,0.001286472834181041,0.3468909561634064,0.2833471910923776,0.4211885639778113,0.1575950042003968,0.4299297332763672,0.09023249301368441
MSFSegNet-31+51-32-tanh-01111-bs8-lr1.0e-04-BCE-SGD-S2,tuning_train_para_250105,syn_us_test,0.9848507245381674,0.9436658024787904,0.8518219590187073,0.9254263242085776,0.3709636231263478,0.5336403250694275,1.3459873482760096,0.9875000000000002,0.9634350947893704,0.5334189534187317,0.0038868698173404
MSFSegNet-31+51-32-tanh-01111-bs8-lr1.0e-04-BCE-SGD-S2,tuning_train_para_250105,bp,0.8960345983505249,0.0067984641063958,0.0272462451830506,0.0609598234295845,0.0069059852976351,0.614611029624939,1.411299823331845,0.9764807040906044,0.9851754038224312,0.6615996956825256,0.0084904479844552
MSFSegNet-31+51-32-tanh-01111-bs8-lr1.0e-04-BCE-SGD-S2,tuning_train_para_250105,yz,0.927766501903534,0.0055942037142813,0.0240836217999458,0.0538442824035882,0.0060946578159928,0.3875425159931183,1.3871764265108335,0.5970011268281307,0.6138228735351787,0.4114603996276855,0.0256922883479228
MSFSegNet-31+51-32-tanh-01111-bs8-lr1.0e-04-BCE-SGD-S2,tuning_train_para_250105,sh,0.8824189901351929,0.005728397052735,0.0201061489060521,0.0462737083435058,0.005077731097117,0.4499236345291137,0.5770764112061526,0.8793175336803911,0.5545652726232954,0.528658390045166,0.0036289699007774
MSFSegNet-31+51-32-tanh-01111-bs8-lr1.0e-04-BCE-SGD-S2,tuning_train_para_250105,jsh,0.9448794424533844,0.0012051864177919,0.0048076589591801,0.011433626525104,0.0012048317003063,0.3578627109527588,0.4015206986740743,0.4149763634374335,0.1575950042003968,0.425298660993576,0.1089042410870159
MSFSegNet-31+51-32-tanh-01111-bs16-lr2.0e-03-BCE-SGD-S3,tuning_train_para_250105,syn_us_test,0.9970592260360718,0.9834259748458862,0.9672858119010924,0.98293274641037,0.4683221280574798,0.5253406763076782,1.268834576806268,0.97890625,0.9687173182613946,0.5257471203804016,0.0021133830706493
MSFSegNet-31+51-32-tanh-01111-bs16-lr2.0e-03-BCE-SGD-S3,tuning_train_para_250105,bp,0.8993927240371704,0.0067624039947986,0.0259669348597526,0.0579037070274353,0.0065771276131272,0.6005334854125977,1.3382712359752147,0.979663794692018,0.9851754038224312,0.6546063423156738,0.0074631102570975
MSFSegNet-31+51-32-tanh-01111-bs16-lr2.0e-03-BCE-SGD-S3,tuning_train_para_250105,yz,0.9252737164497375,0.0065777292475104,0.0233436897397041,0.0523875914514064,0.005904842633754,0.3811091780662536,1.1864067186836995,0.5716598794674146,0.6138228735351787,0.4081212282180786,0.0346073657467308
MSFSegNet-31+51-32-tanh-01111-bs16-lr2.0e-03-BCE-SGD-S3,tuning_train_para_250105,sh,0.8777286410331726,0.0057800714857876,0.0191093571484088,0.0441122241318225,0.0048234253190457,0.426611840724945,0.5441150458077131,0.9199631138607262,0.5545652726232954,0.509707510471344,0.004970866993561
MSFSegNet-31+51-32-tanh-01111-bs16-lr2.0e-03-BCE-SGD-S3,tuning_train_para_250105,jsh,0.9411780834197998,0.0012461978476494,0.0053732176311314,0.0128179071471095,0.0013469230616465,0.3423440754413605,0.2840992929827177,0.4511898447423385,0.1575950042003968,0.4189655184745788,0.0917622938982614
MSFSegNet-31+51-32-tanh-01111-bs16-lr2.0e-03-BCE-SGD-S3,tuning_train_para_250105,syn_us_test,0.996993362903595,0.9837809205055237,0.9665350317955017,0.9826914668083191,0.4676186442375183,0.5245423913002014,1.266040433101186,0.98046875,0.9666256590131412,0.5248775482177734,0.002719501805087389
MSFSegNet-31+51-32-tanh-01111-bs16-lr2.0e-03-BCE-SGD-S3,tuning_train_para_250105,bp,0.9011114085359233,6.180352283990942e-05,0.0002412398243905045,0.0005977456000567015,6.036842023604549e-05,0.6005334854125977,1.338271235975215,0.979663794692018,0.9851754038224314,0.6546063423156738,0.007463110257097505
MSFSegNet-31+51-32-tanh-01111-bs16-lr2.0e-03-BCE-SGD-S3,tuning_train_para_250105,yz,0.9312689177294884,9.222778218215412e-06,2.714141737669706e-05,6.727861165572172e-05,6.791305134745359e-06,0.3811091780662537,1.1864067186837,0.5716598794674146,0.6138228735351787,0.4081212282180786,0.03460736574673088
MSFSegNet-31+51-32-tanh-01111-bs16-lr2.0e-03-BCE-SGD-S3,tuning_train_para_250105,sh,0.8768923684237475,0.0,0.0,0.0,0.0,,,,,,
MSFSegNet-31+51-32-tanh-01111-bs16-lr2.0e-03-BCE-SGD-S3,tuning_train_para_250105,jsh,0.9340941928859582,7.491291943494433e-07,2.854367377656213e-06,7.112968823203033e-06,7.137288026049859e-07,0.3423440754413605,0.2840992929827177,0.4511898447423385,0.1575950042003968,0.4189655184745789,0.09176229389826149
MSFSegNet-31+51-16-tanh-01111-bs8-lr1.0e-02-BCE-SGD-S1,tuning_train_para_250105,syn_us_test,0.999336043993632,0.9959072669347128,0.9925654530525208,0.9962790012359619,0.4926219979921977,0.5207808017730713,1.25256557939713,0.9708333333333332,0.9566561732678199,0.5207494497299194,0.002519662963346816
MSFSegNet-31+51-16-tanh-01111-bs8-lr1.0e-02-BCE-SGD-S1,tuning_train_para_250105,bp,0.8914262056350708,0.006898923777043819,0.02466929797083139,0.05544267036020756,0.006244359305128455,0.5877512693405151,1.288996965094747,0.958693060548696,0.9851754038224314,0.6503675580024719,0.007950268855320686
MSFSegNet-31+51-16-tanh-01111-bs8-lr1.0e-02-BCE-SGD-S1,tuning_train_para_250105,yz,0.9090297520160675,0.00588749791495502,0.01921676099300385,0.04391404986381531,0.004850837169215083,0.2673773765563965,0.7387909333620242,0.652230144808545,0.6138228735351787,0.3444889783859253,0.04005578917228886
MSFSegNet-31+51-16-tanh-01111-bs8-lr1.0e-02-BCE-SGD-S1,tuning_train_para_250105,sh,0.8605133593082428,0.006001345813274384,0.01863373257219791,0.04342222027480602,0.004702250240370631,0.396163284778595,0.6052005949591421,0.9137807897485417,0.5545652726232954,0.4882757663726807,0.00802335094241967
MSFSegNet-31+51-16-tanh-01111-bs8-lr1.0e-02-BCE-SGD-S1,tuning_train_para_250105,jsh,0.928543359041214,0.001157481863629073,0.004130215151235461,0.00993239227682352,0.001034692046232522,0.252169668674469,0.2357411587382622,0.433447726757905,0.1575950042003968,0.3633022904396057,0.09997734460316665
MSFSegNet-31+51-16-tanh-01111-bs8-lr1.0e-04-BCE-SGD-S1,tuning_train_para_250105,syn_us_test,0.9859845240910848,0.951545476913452,0.8617321451505026,0.9314898053805032,0.3785552283128102,0.5331428050994873,1.3283615356263905,0.984375,0.9634350947893704,0.5329549312591553,0.0040513056291138
MSFSegNet-31+51-16-tanh-01111-bs8-lr1.0e-04-BCE-SGD-S1,tuning_train_para_250105,bp,0.89522585272789,0.0070295396726578,0.028732668608427,0.0643439013510942,0.0072882897220551,0.606123685836792,1.4037781414949593,0.9736474698441296,0.9851754038224312,0.6564280986785889,0.0102937493290593
MSFSegNet-31+51-16-tanh-01111-bs8-lr1.0e-04-BCE-SGD-S1,tuning_train_para_250105,yz,0.9290857017040252,0.0062234411016106,0.0268166335299611,0.0598535519093275,0.0067957213614135,0.3839945197105407,1.334211744932101,0.6290821592352573,0.6138228735351787,0.4085514545440674,0.0340726089747336
MSFSegNet-31+51-16-tanh-01111-bs8-lr1.0e-04-BCE-SGD-S1,tuning_train_para_250105,sh,0.8810929954051971,0.0060579509008675,0.0209347642958164,0.0482282508164644,0.0052890868391841,0.4394029974937439,0.6031969208902543,0.9072310001602544,0.5545652726232954,0.5163674354553223,0.0029071715087973
MSFSegNet-31+51-16-tanh-01111-bs8-lr1.0e-04-BCE-SGD-S1,tuning_train_para_250105,jsh,0.9456298053264618,0.0012698622304014,0.0051252697594463,0.0121802296489477,0.0012846124009229,0.3750621676445007,0.3373886491656141,0.4300924746148654,0.1575950042003968,0.435420274734497,0.1189672236806154
MSFSegNet-31+51-16-tanh-01111-bs8-lr2.0e-03-BCE-SGD-S3,tuning_train_para_250105,syn_us_test,0.9981288115183512,0.9895426034927368,0.9792947967847188,0.9890891512235006,0.4797236422697703,0.5223918557167053,1.2641149661139914,0.975,0.9634350947893704,0.5223706364631653,0.0022147579187326
MSFSegNet-31+51-16-tanh-01111-bs8-lr2.0e-03-BCE-SGD-S3,tuning_train_para_250105,bp,0.8967739045619965,0.0068725012242794,0.0254680253565311,0.0569187700748443,0.0064494865946471,0.6024423837661743,1.340036593554607,0.9743395412938544,0.9851754038224312,0.6569900512695312,0.0085273716415724
MSFSegNet-31+51-16-tanh-01111-bs8-lr2.0e-03-BCE-SGD-S3,tuning_train_para_250105,yz,0.9233741164207458,0.00644376501441,0.0237889280542731,0.053503006696701,0.0060194293037056,0.3423590958118438,0.9132167242594528,0.5996633274594216,0.6138228735351787,0.3820582032203674,0.0413736106414838
MSFSegNet-31+51-16-tanh-01111-bs8-lr2.0e-03-BCE-SGD-S3,tuning_train_para_250105,sh,0.8787281811237335,0.0058066586498171,0.0196309257298707,0.0452872850000858,0.0049564838409423,0.4221056997776031,0.5547751407825401,0.9030435355437046,0.5545652726232954,0.5063304901123047,0.0053102292114361
MSFSegNet-31+51-16-tanh-01111-bs8-lr2.0e-03-BCE-SGD-S3,tuning_train_para_250105,jsh,0.9477694034576416,0.0012046596384607,0.0053852926939725,0.0127731137908995,0.0013499638880603,0.3277815282344818,0.2519245661038271,0.4088645249117423,0.1575950042003968,0.4258054494857788,0.0918810318822017
MSFSegNet-31+51-16-tanh-01111-bs8-lr2.0e-03-BCE-SGD-S3,tuning_train_para_250105,syn_us_test,0.9981206854184469,0.9894791642824808,0.9792042970657349,0.9890347123146057,0.479632983605067,0.5216689109802246,1.255880903710306,0.975,0.9566561732678199,0.5216476917266846,0.002216468210456294
MSFSegNet-31+51-16-tanh-01111-bs8-lr2.0e-03-BCE-SGD-S3,tuning_train_para_250105,bp,0.8967739045619965,0.006872361060231924,0.02547442261129618,0.05695781670510769,0.006450786953791976,0.6024424433708191,1.340036593554607,0.9743395412938544,0.9851754038224314,0.6569900512695312,0.008527371641572416
MSFSegNet-31+51-16-tanh-01111-bs8-lr2.0e-03-BCE-SGD-S3,tuning_train_para_250105,yz,0.9233741164207458,0.006491244304925203,0.02383399195969105,0.05362814106047153,0.006030503660440445,0.3423590958118439,0.9132167242594527,0.5996633274594216,0.6138228735351787,0.3820582032203674,0.04137361064148383
MSFSegNet-31+51-16-tanh-01111-bs8-lr2.0e-03-BCE-SGD-S3,tuning_train_para_250105,sh,0.8787281513214111,0.005800455342978239,0.0196281298995018,0.0452836137264967,0.004955673590302467,0.4221056997776031,0.5547751407825401,0.9030435355437045,0.5545652726232954,0.5063304901123047,0.005310229211436145
MSFSegNet-31+51-16-tanh-01111-bs8-lr2.0e-03-BCE-SGD-S3,tuning_train_para_250105,jsh,0.9477694034576416,0.001204588217660785,0.005389419151470065,0.01277938717976213,0.001351006678305566,0.3277815282344818,0.2519245661038271,0.4088645249117423,0.1575950042003968,0.4258054494857788,0.09188103188220177
MSFSegNet-31+51-16-tanh-01111-bs16-lr1.0e-02-BCE-SGD-S2,tuning_train_para_250105,syn_us_test,0.9989575743675232,0.9935588240623474,0.9881851077079773,0.9939213395118713,0.4883230626583099,0.5226169228553772,1.256601418572978,0.9710937500000001,0.9666256590131412,0.5235296487808228,0.002835158397560397
MSFSegNet-31+51-16-tanh-01111-bs16-lr1.0e-02-BCE-SGD-S2,tuning_train_para_250105,bp,0.8953579068183899,0.006942193955183029,0.02535294182598591,0.05676732957363129,0.006419613491743803,0.5960369110107422,1.334620626553553,0.9715274643826511,0.9851754038224314,0.6508644819259644,0.009221830851915537
MSFSegNet-31+51-16-tanh-01111-bs16-lr1.0e-02-BCE-SGD-S2,tuning_train_para_250105,yz,0.9241889715194702,0.00619584321975708,0.0229095071554184,0.05148627981543541,0.005793742835521698,0.3051174879074097,0.8361467515246497,0.6247003805185701,0.6138228735351787,0.3691197633743286,0.0491697308219271
MSFSegNet-31+51-16-tanh-01111-bs16-lr1.0e-02-BCE-SGD-S2,tuning_train_para_250105,sh,0.8692584037780762,0.00589353870600462,0.01859930343925953,0.04314742982387543,0.004693473223596811,0.3938776254653931,0.5551439601603994,0.9249654005313164,0.5545652726232954,0.4902593493461609,0.008501200144544648
MSFSegNet-31+51-16-tanh-01111-bs16-lr1.0e-02-BCE-SGD-S2,tuning_train_para_250105,jsh,0.9375740885734558,0.001234080991707742,0.004880195949226618,0.01167240459471941,0.001223033294081688,0.2947569787502289,0.252026031725041,0.5679677905163985,0.1575950042003968,0.3883492350578308,0.08940020076195636
MSFSegNet-31+51-32-tanh-01111-bs16-lr1.0e-03-BCE-SGD-S5,tuning_train_para_250105,syn_us_test,0.9958900213241577,0.9769066572189331,0.954680323600769,0.9760295748710632,0.456645131111145,0.5252279043197632,1.284965066556701,0.9921875,0.9666256590131412,0.5253044366836548,0.002788435610436884
MSFSegNet-31+51-32-tanh-01111-bs16-lr1.0e-03-BCE-SGD-S5,tuning_train_para_250105,bp,0.9026263952255249,0.0067528304643929,0.02693991363048553,0.05986524373292923,0.006826937198638916,0.6150000095367432,1.364611824557582,0.9808330151339255,0.9851754038224314,0.6617181301116943,0.008136862735423498
MSFSegNet-31+51-32-tanh-01111-bs16-lr1.0e-03-BCE-SGD-S5,tuning_train_para_250105,yz,0.9304606318473816,0.006548709236085415,0.02436752617359161,0.05427726358175278,0.006167018786072731,0.3722111880779266,1.156091411648265,0.6571538501387048,0.6138228735351787,0.397915244102478,0.03113111917086762
MSFSegNet-31+51-32-tanh-01111-bs16-lr1.0e-03-BCE-SGD-S5,tuning_train_para_250105,sh,0.8884794116020203,0.006004165392369032,0.02078131772577763,0.04762675240635872,0.005249878857284784,0.4440101087093353,0.5631623045840205,0.9107239783734213,0.5545652726232954,0.5165178775787354,0.0047215504791194
MSFSegNet-31+51-32-tanh-01111-bs16-lr1.0e-03-BCE-SGD-S5,tuning_train_para_250105,jsh,0.949881911277771,0.00119435356464237,0.005383424926549196,0.01274093985557556,0.001349488622508943,0.371378481388092,0.3455710427699875,0.3715116994912427,0.1575950042003968,0.4630768895149231,0.09138349430640696
MSFSegNet-31+51-32-tanh-01111-bs8-lr1.0e-03-BCE-SGD-S3,tuning_train_para_250105,syn_us_test,0.9966894189516703,0.9815159837404887,0.9638693928718567,0.9809756278991699,0.4651459058125814,0.5224769115447998,1.255255535470766,0.9822916666666667,0.9566561732678199,0.5228753089904785,0.002741373568400601
MSFSegNet-31+51-32-tanh-01111-bs8-lr1.0e-03-BCE-SGD-S3,tuning_train_para_250105,bp,0.8994374573230743,0.006784187629818916,0.02605262119323015,0.0580908190459013,0.006599153159186244,0.6003294587135315,1.317852788095342,0.9802291269329582,0.9851754038224314,0.6545827388763428,0.007465835421605962
MSFSegNet-31+51-32-tanh-01111-bs8-lr1.0e-03-BCE-SGD-S3,tuning_train_para_250105,yz,0.9238409698009491,0.006526030832901597,0.02312870789319277,0.05200455337762833,0.005849826848134398,0.3763229846954346,1.169274658376084,0.5780931622793739,0.6138228735351787,0.4071367383003235,0.03751568969628822
MSFSegNet-31+51-32-tanh-01111-bs8-lr1.0e-03-BCE-SGD-S3,tuning_train_para_250105,sh,0.8774136304855347,0.005779546219855547,0.01903130114078522,0.04394127614796162,0.004803546937182546,0.4265052676200867,0.5431397771219709,0.9195154936611885,0.5545652726232954,0.5097160935401917,0.004946224112307667
MSFSegNet-31+51-32-tanh-01111-bs8-lr1.0e-03-BCE-SGD-S3,tuning_train_para_250105,jsh,0.94049072265625,0.001243852311745286,0.005249522160738707,0.01252551050856709,0.001315856468863785,0.340357631444931,0.2839864077266675,0.4461116708836769,0.1575950042003968,0.4196653366088867,0.09169851832884947
MSFSegNet-31+51-16-tanh-01111-bs16-lr5.0e-03-BCE-SGD-S3,tuning_train_para_250105,syn_us_test,0.9985506534576416,0.9919059872627258,0.9836546778678894,0.9914541840553284,0.4839175343513489,0.5244459509849548,1.2675529479792114,0.975,0.9687173182613946,0.5244306921958923,0.0020841066416854
MSFSegNet-31+51-16-tanh-01111-bs16-lr5.0e-03-BCE-SGD-S3,tuning_train_para_250105,bp,0.8943380117416382,0.0068333894014358,0.0250896289944648,0.0562328286468982,0.0063520930707454,0.5999410152435303,1.3291739149816952,0.9666457451175692,0.9851754038224312,0.6534653306007385,0.0099367875268856
MSFSegNet-31+51-16-tanh-01111-bs16-lr5.0e-03-BCE-SGD-S3,tuning_train_para_250105,yz,0.9160648584365844,0.0064379242248833,0.0220575388520956,0.05005719140172,0.0055758799426257,0.3261812627315521,0.8796051443922397,0.6127091141696228,0.6138228735351787,0.3772218227386474,0.0447115288842691
MSFSegNet-31+51-16-tanh-01111-bs16-lr5.0e-03-BCE-SGD-S3,tuning_train_para_250105,sh,0.874218761920929,0.0057157254777848,0.0189524628221988,0.0438432842493057,0.0047834445722401,0.4174936711788177,0.5418906473165486,0.908600013822799,0.5545652726232954,0.501268744468689,0.0050606498372175
